country,region,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
China,East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20219.34913317571,21980.308065594723,23363.049589151487,28412.451470658467,26127.746050460926,25140.054044312783,26111.84906281611,27663.255268394474,29511.611678681384,32223.02962242178,39282.539409266115,42518.976238900184,50416.05809112214,57905.096231555435,62667.32136731405,69026.33013385681,75799.8451916393,87250.55805289326,95911.12008271343,104937.2888820678,127335.0381432844,133606.67059385218,143428.90712299096,158165.56305353675,171025.4522165006,184676.83865118984,199174.68478896198,210640.25097791446,223594.95370558175,236692.30179092195,248223.31996609148,259923.32821429588,266692.2922625771,278474.4401082404,296821.37759150215,317561.0423249247
Japan,East Asia,,,,6621.507332162224,6878.218612898453,7749.0098210172755,8049.910211571376,7523.921760247109,7200.454171349555,7355.092854513695,7344.515691752435,7355.4866600621435,7149.756683255089,7319.542455874488,7956.646354041712,8735.467830404727,9374.452860188325,10127.33465961752,10853.391709616764,11580.747063810284,12579.024769521959,13781.583012554518,15196.764278203964,16964.420024736504,17902.22497271269,18344.523709078476,19086.44187359147,19254.355776441098,19820.31853453917,20957.312849858703,22301.556244030686,22658.592318131254,23470.928120207693,24244.050685817703,25443.255806991685,26606.071849338383,28033.642527458014,29267.370434261546,30479.524943959907,32017.442031454117,33403.26305335631,35038.677132763034,35923.82226705741,36463.62488081164,36316.46443479756,36304.07967363245,36905.30219117277,37576.66639777819,37895.04264953642,37938.147397886794,37740.57015732632,37938.47624311804,38602.62518000931,38794.89528202103,38844.00738022708,38688.81115141692,38618.85179057465,38126.734841085534,37631.15921266751,37268.99577524644,37967.1514635165,38103.113416490545,38618.13981217757,38149.95897016452,37992.19599668117,38398.94138432362,39073.5578748113,38841.38469187751,38584.438541933254,40526.7290966618,41679.456787428266,41322.15750746325,44420.91148019986,41782.51952847869,48189.108621390515,58399.27957175824
"Korea, North",East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, South",East Asia,,,,,189.18909445123964,474.58622851257036,526.0593467257071,754.0133838896676,648.1430196411808,765.1236920739852,811.7887284798367,787.2621986705994,820.8276144417254,952.3277491137972,787.2487115022926,744.511258669798,782.2086119529207,1412.598098456075,1570.4745604391876,1850.3148735180184,2133.2348446218775,2205.3559286989016,2592.0510555538526,3032.05163072628,3050.0185670797805,3901.169236222055,4502.754906417686,6472.254557778464,7693.153607898391,9582.299681723454,8999.756853816318,9859.241267012554,10215.299238121883,10649.186893019401,11085.010796705476,11365.502811011218,12287.005505632,13210.535605480007,13570.66490977986,14416.661256524936,15332.054947691975,15893.157777772636,16326.952105504222,17331.01280622708,18129.754233676475,18654.221980918737,20392.352288366776,20679.083621509646,21187.952663312575,20448.12148636231,19899.592982395054,21123.95741908545,21728.118315126012,22326.945888406775,23086.012492240312,24100.202945462628,26065.077183562862,27004.340815162253,28227.469209376603,30073.982684682436,31964.76286580417,32230.35664861932,32671.96014773216,33503.85192068682,34518.815421936444,35876.70532940609,37270.41302121134,38204.25983177557,38907.03356767262,40880.226743670246,44173.46974311525,46497.71002843362,48523.07217187054,47504.829737448206,47801.863038878735,48473.49894472141
Mongolia,East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.93847509094022,93.78147817921347,41.37228317688112,39.361009391223014,34.23557940633378,48.28625811540536,40.802135146064195,37.23451164792864,38.6208158194521,39.47582300043084,50.18361885290255,45.87840956301798,50.27377836365949,47.528024821563186,51.76614103929746,50.146974642086604,61.424396378495146,80.22744767741027,73.70211521480073,47.62011095410181,59.53335355123245,81.36557513690857,99.52553355486545,92.07309292577263,99.40723666285226,98.6169025861717,100.97595146498456,99.9673953975632,95.54394287481566,102.26213093725168,105.84851064905179,101.5318872676821,89.79938601220796,111.46704198602069,166.09669770370803
Taiwan,East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795.342028032891,5824.1295638653,6683.232444895847,7932.920538321646,7999.193978966869,7434.514238540844,8154.006206556881,8162.653763001351,8224.516256911476,9189.324416428779,9539.243412970172,9696.039899617428,10791.145018792446,11835.35107938594,12486.811410253118,12848.54426885221,12989.435690078637,14725.312732030294,14547.352546863365,13480.486483103683,13907.156001681524,13848.726306690813,12953.994381768467,11820.333027668807,11367.203665229434,11161.246632690985,10794.014345571679,10690.948471604765,10709.62603884511,10304.118153327434,9885.212443741519,10460.259963008895,10650.901613973105,11471.295464408162,10841.880206706526,10945.257920195369,11330.782176276114,10700.808287918375,10638.745614950705,11212.55282067841,11019.816977354754,11166.232954022009,10925.289455451502,11652.205698415102,12165.810030066947,13146.227819680365,14901.37723745132,16344.564791689403,16634.732847177882
Brunei,South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.1504970768465,409.2897608098293,424.26824793820424,286.97535130760843,233.65290651670256,246.06509719302494,259.0371431162892,234.6537624791947,378.39834104908454,377.68847751590636,426.8260179209342,425.11752672860973,405.8871888215103,358.9468433383366,370.70914828809754,354.20865255376765,397.0099690167233,461.9879670558903,416.61637635644314,372.4381444200341,352.4904440671788,324.60082551045184,345.0738368121564,360.18194012617533,283.9645758308682,344.3508041569025,387.42541684485207,400.788676817283,413.5633057138357,405.9327811521914,423.570842105331,414.84930140400485,407.5656389150096,407.3285377069395,529.3950587256473,463.78997088493486,444.64760965131455,387.6843205442845,385.88998985341857,454.180288237472,474.1331040519959,471.5898158130449,448.6252876772967,448.9114907294427,554.1602266337064
Cambodia,South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.280761460163691,2.06904361446306,3.1200889000638994,5.724276688318338,13.308966794906125,31.02581866823905,69.39275333623559,99.72917660905865,219.5422516907522,244.5754443540202,225.45410036648894,213.5259151294827,190.4435379507583,197.0390466080934,184.09284032640474,165.12549791449217,151.43857721274568,157.8505865281911,156.78535940655883,153.61653159147002,155.65914254021607,147.3923816945819,124.14514751582276,212.15869374148218,253.46817746975233,266.7828581721628,291.2526644976945,316.5437430495273,348.87192387424597,406.21895540591635,462.5246425077835,537.9210355516861,621.4858923718995,670.114418739516,683.3717253802153,671.6217400593906,628.5333009749962,667.9857331584851,709.257887208777
Indonesia,South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,1360.529590922083,1741.2839552304454,1741.5166512957253,1806.239140079592,1972.281994234397,2280.5775544354856,2648.6351867701783,2984.4566422447783,2947.50154059159,2707.2403481109777,2704.7672948803693,2685.4008009353856,2642.968207779811,2408.296016713591,2301.210796744456,2359.103948645193,2608.458643817152,2652.8965404214373,2856.3421666052636,2742.193117170393,3030.7587380915807,3189.729009596992,3569.0036607834645,4690.770652065129,3067.139967409714,2330.5742363383524,2397.9015212260506,2131.8745137239735,2576.913644641045,3465.054701049643,3873.9439612599267,3364.678921140896,3416.6063517526495,4108.548389542496,3817.2263667320376,4004.902906984234,4703.488795342862,5392.171069069706,6191.183743452196,8323.756214710198,7333.745036056745,8528.333361823798,7958.8923478069155,9175.218124703422,8066.7871458665395,8465.893128732952,9855.968763444824,8925.766357030152,10235.708445115715,11258.797569510034,11214.16867084496
Laos,South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.81488765054527,204.84667668493498,207.3202668102116,173.61359256684318,132.9912181039012,121.98360110405187,83.14724557745805,36.658033608605805,29.024917384164162,28.016623440794415,25.864081012718596,22.667845496797675,21.455265389493555,20.974848699959516,21.037283830601844,21.022245505094535,19.497906361530674,16.288081317687933,16.379230452527096,18.32729396731266,18.745275194961128,19.29783856014857,,,,,,,,,,,
Malaysia,South East Asia,,,143.69016286440458,233.59254408390527,314.10615004659707,292.95593560478187,262.85842597286046,240.35192887834015,249.56224549350327,262.40438528915223,228.67781344567388,211.0573167665661,175.07664958865652,180.26828039141074,242.68673467763907,339.3020259373093,476.0486561631493,590.9793551033447,545.2494257501353,564.7737556772906,549.6061034348473,749.3842488948878,840.085493698432,827.8194394082784,766.7276464530092,861.6988848629649,910.0913614728579,939.68984108553,1259.300704053289,1075.4876912412467,1257.4807451536383,1559.9697781187144,2101.8344274354904,2001.7499196102644,1790.608757293592,1650.9863456411044,1473.8680616529189,1262.8263741032938,1834.7510018509142,1192.145021776124,1428.5799309012634,1534.3242391877025,2088.6877830570247,2075.2740380029254,2205.270682235756,2389.741335935635,2540.827115041823,2443.143597896759,2296.1707872644715,1687.5918408795487,2283.153213726713,2072.7142770562646,2578.7280455960486,2930.22527767586,3732.37328419869,3605.4598889275235,3856.7104916597973,3774.0217797253554,4214.009860776575,4309.286656182281,4067.999746494741,3556.440290002348,3986.765971406001,3802.181251654223,4142.929131283706,4175.132681724596,4495.450889690404,4303.883234000003,3616.5641305926974,3299.960012089695,3187.4290341761025,3382.785010753807,3543.1675428814274,3638.6586165695717,3925.419274890087,4216.5968620746435
Myanmar,South East Asia,,,158.5395508287362,245.4217675992159,349.5475448364734,438.06862264271626,385.36492296556486,386.25277542809795,396.09393691752126,435.6613874242644,472.0263707013863,456.13159114361093,436.9206018150731,470.4701339202447,534.7005981057441,524.2665191693995,487.898112225654,382.3224002239379,366.87481919210654,367.32010724387345,420.06291247043333,469.5902479850353,478.9273701417428,467.5804664308872,438.8491530385037,362.7242816940031,313.84367036745726,301.0734596912442,350.2662603685669,388.53412057467017,370.6263669468288,387.216920216287,433.02097738850495,417.93388524621616,401.6906768825498,392.4524792326667,391.00400026789475,364.5140413701755,232.94700341848753,241.8164193256989,429.66140958963047,510.9043605171561,443.4262362990102,513.7007705437574,591.273870706939,628.3472532884381,668.0331590072851,713.3417649515263,593.1832119378275,488.8739737846743,484.1926748755162,652.9613248630932,585.2231877060798,426.18599030267666,634.1366437171513,708.072005882037,716.1716184118692,,,,,,,2969.2360763158836,3264.971488686671,3288.2627521385375,3816.696153020222,3650.545650663572,3464.454522822447,2356.6759419764567,2279.5594080520304,3220.027516973128,3785.8760925924757,3661.849922703158,3140.2245375400666,5224.112609331117
Philippines,South East Asia,,,,,,,,,,598.6427640496095,618.3173352355908,614.5900850878255,630.395794546705,708.1520445297093,799.5332796294972,734.0418153498537,711.7798914297383,793.1217122146246,881.7592031618234,1023.4924896303801,1234.7500968977934,1339.1382457925606,1250.0417629329042,1458.694213808011,1943.7177782462754,2520.2137654620565,,3247.4959225230878,3103.3495797996598,2374.6347563769746,2840.970612947995,2461.2770178880833,2557.1347620920014,2462.898252519718,2416.1036627234084,1549.629952177077,1664.6079353871196,1757.0430817801905,1871.4611673602633,2407.1671321713757,2265.3063624862843,2250.3578421136476,2047.0429360986798,2066.4974100343443,2238.1206060551754,2344.0386131067235,2608.5858134798473,2734.8173640106943,2442.3584149582316,2411.9208593735398,2381.2810109476836,2515.9443169288775,2373.0581412492893,2498.3004738646473,2784.006848799965,2623.223413576522,2672.9130951352327,2763.8028863175273,3027.3331487648397,3027.7870260957948,2911.7382386761105,3058.6503751879286,3107.3655016886687,3155.209935307555,3601.7854970431795,3341.407924760532,3656.634593277976,3764.7087914350427,4473.502885086033,4751.673441683327,4737.3536407934125,4879.391171171601,5505.44244230706,5524.296224584745,5142.604807858252,6097.426796468395
Singapore,South East Asia,,,,,,,,,,,,,,,,,,,,,,998.8066576132992,1208.917185480224,1278.9867759384874,1238.1570752222633,1139.6656236896254,1288.6424661362498,1556.5663143615889,1850.7688550214561,1810.8838637127667,1796.12563320928,2018.575921671795,2238.5449870388543,2365.667944987731,2291.462358642175,2825.695040895383,3314.1395165694553,3235.916294656695,3208.5748903089107,3460.6110147094128,3832.7510988589484,4398.451352142363,4550.305908743975,4837.328827432412,4991.10332846546,5158.56595030147,6179.050363383834,6768.8212537818645,7596.26738572857,8602.348864425838,8763.155025021977,8475.439757411965,8678.09541469165,9149.19832440881,9239.373621004448,9414.044330902008,10000.459925263061,10090.57256490809,10479.688402599519,10551.350889190151,10903.392052332543,10693.678184726967,10312.794887678156,10072.2493492596,10039.546223890193,10332.929509622727,11020.859122025839,11717.61996369171,12029.574517061872,12135.23752192747,11995.464394889406,11447.63227318206,12249.48682112001,12900.73311604653,14181.464336746845,14601.64609672715
Thailand,South East Asia,,,,,,,,,539.4017750273106,478.3701053609684,490.84881342359,457.3487812154148,395.88664384709773,517.4953262773882,549.6700021470275,564.4779620556229,608.9633170939685,655.349294964889,752.126187773226,904.3610894737883,1055.4890848257553,1241.0729888246892,1493.410034575879,1540.7211554508629,1445.0716335101629,1346.295898999662,1461.635046728501,1796.1123754012012,2161.339878298881,2730.552489391358,3175.483685298347,3046.703793942172,2971.2174901101703,3168.25077010695,3207.183839671119,3507.1296896877748,3773.2947680058787,3601.104887722824,3569.8774763941187,3599.2940526273446,3722.244963224086,3995.1339338344096,4423.467514665866,4819.630069247438,4955.765032709355,5361.302508421889,5349.875149933473,5262.057828646363,5111.452687229039,4034.1800967720537,3584.805903067393,3422.8146664997303,3411.900062218486,3397.520112971955,3391.7486079544415,3325.367467369302,3044.075042117646,3092.167888284213,3505.151538417344,4368.536719113882,5390.692859749969,5775.015485851083,5315.59107720036,5516.492845132913,5482.216524736019,5714.892308002604,5918.809851213326,6232.582068459843,6567.04805303559,6716.521463976845,6883.754176658234,7133.306028046372,7020.6757616540335,6149.164354565558,5745.692331574045,5570.350420359253
Timor Leste,South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.552468659986115,39.09832600254968,49.186424878418464,44.938975430440124,68.8559857111605,46.65143644853401,31.976857878971575,46.51512963927229,39.77013804338499,36.872586294847736,45.70702483527623,32.90611111111107,31.7672392324094,25.156778389194578,41.590222148814924,46.2647579916181,45.50361201363013,48.04214174627844,55.111000000000004,44.938753800598576
Viet Nam,South East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.0559854449555,1403.4478041164894,1852.8464962123282,2208.4752476803174,1570.7377765212566,991.3155534051014,776.8595516405369,1059.4081562666054,,,,,,,,,1957.839630632175,2004.8422714790165,2091.6714276087473,2462.224644568094,3172.2102222603507,3124.7556780345935,3443.397992240549,3826.9200371834495,3572.191214205535,4159.8481091110325,4349.91012816021,4820.679902916218,5269.486844546961,5702.81999275259,5685.878515869462,6124.378272041168,,,,,,
Kazakhstan,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.6747825131584,324.56541498146385,334.9605149511364,361.5940946973226,338.03681902569286,335.6285264177971,280.5570493101284,294.00167106157426,432.2723846124618,473.7816867030128,560.8321912823704,640.8330227915949,807.7435513638551,944.3914342630222,1419.9020167899916,1348.2485719758845,1271.5301820630227,1396.590544646142,1539.1189018544017,1796.1014500205822,2026.3787010533702,2019.6219609467857,2078.248280184799,1756.3859164445223,1686.444990596407,1813.991630462809,2366.517646305267,2002.1492187148926,1988.6772226392766,1349.6111346618693,1164.302584933854,1145.0258769711013
Kyrgyz Republic,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.55227869576586,52.54814227209557,70.950811801419,88.84274390021484,84.31433393995779,93.29349209669049,80.639538039692,84.47416828267359,102.30473995333958,88.10691841095057,102.3196990051674,116.22084839194109,124.81899926273651,138.224520001289,152.07440004647023,165.9766148077704,167.77671828524953,183.78803926223685,225.7520557240865,221.9716468261627,221.2654188869194,236.68360168316872,262.1799707257113,270.4110681971054,288.7533682075291,289.3914711221589,298.37721852321204,303.3169336594378,319.83647378492316,319.7303327610766,374.19740064537774,483.8686884227681,447.0009006342342
Tajikistan,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.062025514320425,146.39142193397038,46.43527723437634,13.373287062819747,14.387719213719915,20.620146779909174,23.60953472606671,19.74891281144065,17.067145723522327,16.94416026143307,36.09003427419493,46.722917504545094,54.83616411381449,,,,45.814594273560814,47.093041879425854,52.883454093980504,65.72427325683306,68.24355451976999,,87.23870087247913,99.44253657869797,100.1549135461292,92.89453041131465,97.86529645504483,96.10243265508495,89.73412053044929,105.84179722581696,215.6179270649526,285.06344990408735,234.44863772222084
Turkmenistan,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.9115490136012,139.01559485747487,133.80387990677727,202.54406571804952,171.73414133878262,185.75769168504652,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.041089074384594,25.973711156631204,34.696035188417675,40.31999235998439,,61.61209844428901,53.01543440685502,45.682371982212885,38.87493440734417,41.137826798998695,,,,,,,,,,,,,,,1749.9779323380778,,,,,,
Albania,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.514542153959,358.16353620246076,253.2205277505753,193.61195942135782,177.21969010467362,169.40021466921877,157.8554140727311,141.75639523741708,98.975127192733,93.58296449087005,108.3794382074935,119.8730849480681,136.2165029124511,136.02598770698634,152.81089491894875,167.0161037198981,173.01706086090311,212.51125181128475,263.00034179970385,309.8948048097699,245.1892669895844,263.3980060525865,261.9937173209973,256.04071037567655,241.06105760176268,234.28645248062784,204.01889869503773,196.36225447192143,203.78136456209157,220.58752103688323,248.15046850803577,240.5638704753821,254.78962415338404,267.45852903810555,397.61761306954554,481.5032368657384
Bosnia and Herzegovina,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.03341265893664,304.18672090203705,272.7430686294793,227.69659637155215,218.91553871339386,216.163899042804,224.87494841529468,247.38916893963318,230.4557237928815,203.42324478830562,200.86856055568995,194.83130897981692,189.54033973258464,195.1936820562111,193.6290564468801,186.48217958162505,193.35609252793878,194.8246009641839,195.80659334663554,231.78254441761686,201.0589220471302,197.3325157983119,211.09473244662863
Bulgaria,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108.733545836886,4126.607046798697,2233.9575266373213,1688.0676440400957,1275.7558543624725,1092.851143970192,1075.9050687791598,882.7276420846136,824.207032644966,953.0695364231213,1080.7272061825342,1114.067575634145,1233.8149393403858,1244.941887818516,1266.467158144808,1183.4437292412617,1210.7697585785186,1198.6124775932524,1401.947028911863,1369.5518950196945,1092.546866614837,1030.508297887732,856.9449421855389,858.1195289664232,925.6200390617189,865.1399121020155,877.0484847077171,939.5643157778165,974.1440779554908,1202.653966220304,2761.2585249328326,1382.765437402214,1470.3916524605668,1615.3568000307446,1989.7034778381724,2265.106014976479
Croatia,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.346345963509,2893.4390001949155,3251.6687673987417,3458.4013956319895,3241.3047984544555,3269.9866140280137,2521.098658398946,1966.0952680390826,1393.2069445003567,1290.7109166950413,1396.3229652678194,1130.0311612286832,1026.6799367988463,1071.2441900558551,1082.7754757199798,1114.290969327721,1279.3939335465454,1165.746900483991,1080.220617135084,1118.1363890440628,1022.0079976277875,976.6735940275369,1095.9733843277202,1091.0010751765742,1037.650474592633,1102.4406532937708,1076.9183884018073,1168.3516707342096,1140.6967319527948,1486.07368796298,1421.5628117940616,1439.0603324964025,1565.0061674308733
Czechia,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.70197811539,3762.798988256621,3608.4822795248137,3579.9726692531985,3385.1425266114434,3674.3819814551066,3984.139378857807,4113.780260550626,3957.5966856955733,4224.469491012821,4587.708268667701,4404.667870118601,4815.767089799052,4448.706681700063,4293.297331403146,3660.374260864004,3768.64549558099,3418.819196012399,3078.829460833904,2959.6449432885406,2822.312131788228,2808.423343241594,2919.3135047997057,3164.392240282522,3160.401441532126,3726.7741578287196,4106.055220480273,4503.017004349689,4902.800268757123,4668.038958244011,5056.277310052805,6676.022941084383
Czechoslovakia,Central Europe,,,,,,,,3689.4065686344948,3851.3389314719675,3681.788203618848,3733.757719003704,4104.397938908985,4738.424012734253,4863.191329089396,4620.591084257192,4368.567358868734,4347.008349004158,4668.214524792317,5206.068792733807,5471.151565423338,5698.603069022466,5810.145879945036,6225.028775441578,6604.028505496719,8151.350057492213,8352.926453474269,8978.713837286827,8883.008029687811,9186.284905278611,9356.50734308624,9269.753473146353,9649.876516398073,9656.064398569273,9778.25302130285,9957.227852320935,10255.225111507318,10831.928392787377,10742.292146850004,10805.850278971948,11064.284764124288,16341.109453721065,14255.245930215808,9350.637846791633,9485.19757791137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.91693835277296,90.12338208308792,114.6563618389981,113.6083223169658,110.52854753914006,147.51351549906872,156.17094657130824,194.1877538920784,229.02246666882655,267.2421363807886,319.08519724702734,368.8196006530672,389.03272082531146,372.6122794691094,408.3919261165597,553.0980587582399,541.4533994047839,469.11681957556146,449.163519863074,477.9257877766855,558.3753223653628,576.8242281547235,617.4260573637898,671.9196725398956,722.2845709986219,743.4271427082211,781.749357841431,834.7626217676548,928.3808108531111,891.3267519063415,917.5184756344576,1235.9497149969102,1392.6579125761443
German Democratic Republic,Central Europe,,,,,,,,,,,,666.8888402230714,666.2925163719033,1767.8223743991582,1821.4463197559326,1880.2629098645045,1998.8775491157098,2054.401925480035,2338.995477876554,3112.1479210409993,3397.1124797730904,3742.442860886014,4005.5154112487417,4248.98123810794,4668.356118445603,5026.315343491194,5421.643516574771,5760.496236360694,6218.898663810087,6564.087725840858,6826.286555717645,7361.460342082286,7962.783908407045,8411.391452542653,8916.07493969521,9511.040695105063,10143.04867906603,10907.04719875217,11730.54890953804,12151.562054111593,12437.84539122059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,2838.615614335168,2767.0462855297833,3034.2695631181837,3266.9583996479987,3066.0713682932337,3191.9837619290793,3616.3374558584715,3595.0097200253467,3587.2420022585175,3702.9827752982665,3659.8639481718637,3739.7810970168716,3545.6202666744402,5529.613666768235,3586.28311250658,3638.2339333892,4205.772279494302,3332.403244467233,2883.150996533425,2165.500492839118,2092.0205034083833,1801.9465029243456,1784.1733258175232,1343.7881148620104,1263.7655863439556,1554.392012892168,1388.8981329031499,1587.3719121922627,1751.7730542775314,1924.1087042195204,2101.174768964859,2267.874041973355,2099.924687093666,2078.7442870641025,1862.7078933536945,1897.1917541932612,1763.2044398960038,1571.6034278643706,1409.8620787973116,1429.3392311558596,1360.565928339709,1286.5733071792201,1267.265215770703,1425.4749832530356,1628.4035239998766,2055.7577513104025,1861.2112272854827,2626.590311224733,3403.6065026975543,2776.0155158749367,4020.7091722952914,4355.478069889931,4718.443186693607
Kosovo,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9887763345310806,31.371057106280944,45.05526632146034,52.83634674924617,47.4893960049335,50.57700789741915,55.56185404227691,62.34829795129218,64.78760690377985,69.37552558131013,72.19121261083384,76.88779744020191,90.57969900646762,85.16345691983477,115.99268268617527,133.18546592279202,161.98947369087975
Latvia,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.30548913620451,133.56167734897002,129.42777722493204,100.62477990324675,97.45025691551974,104.98841545558636,136.4609235208204,170.46977307633924,213.9747427473225,349.84157777074864,403.6106864473779,435.6776251112615,506.98543207989593,637.3327418154906,694.7638494707904,680.7114957557172,432.31499025591876,327.33232081117103,338.74658993526333,311.3943662827867,334.338863886582,346.74423709861003,395.8338704273578,570.5090939285853,647.8250456485334,883.0675510287554,883.2153691305876,928.3436796623946,961.0330972619172,958.1145323026443,1253.7964399462408,1404.7713519101135
Lithuania,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.70502391354657,116.88992862996541,121.69454292333772,135.5051892262864,222.66867348439914,387.288848267089,296.21217908238094,386.8851309362763,453.6376592369585,452.2286842010276,442.3367652839025,510.2906221530256,556.2814991527163,615.6987483212525,671.2269820492755,692.2319419538239,522.2411488047173,435.941617203582,420.8652901092029,421.52452969774896,436.1508714352865,524.4435164973859,698.7140490454997,936.4043437503083,1137.2128898855997,1369.2556748688598,1460.6089791677566,1521.5862239014134,1559.3485581962402,1943.968047456773,2162.912001244593,2602.0612717950917
North Macedonia,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.83640480540276,143.08098967614416,147.0580859983357,130.5077659421886,149.47528401231497,475.38748558875403,206.43989217863452,188.2620974100378,200.86232578613675,187.1415567088293,178.13556955052377,206.0026766375089,189.03958043890663,184.40711818800338,156.86771934240693,146.34659000078693,138.25741234445837,138.05599491078934,136.02821757958955,131.37436936104913,136.84532060098638,129.45359555754683,143.74870782646784,183.76648241709515,187.7842026585182,232.31896096647964,247.44970317231508,266.629712724026,341.79486684540603
Montenegro,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0678950185106,92.8902510088035,84.00518923686583,95.68531386385632,87.86330467227874,89.6636455022687,87.28474465982048,77.35232953109947,70.1279846637036,73.63540523604011,73.06647424387425,79.70078096677614,81.72870138825569,86.80664590235243,89.48893576288442,98.79430041462145,102.19739432990357,109.5964884354626,114.26052609971435,143.876509509229
Poland,Central Europe,,,,,,,,,,,,,,,,,,,,,,5936.595357000338,6336.946420524001,6377.684155924535,6795.538982727181,6866.330050083712,7314.089140343497,7608.318347204165,8094.44661200655,7760.355787140881,7796.556855039593,7362.547273262809,7442.478387978437,8205.889845453905,7299.368522315117,8244.810452503809,8888.598812001943,9224.340780688095,8965.621216202722,9269.622234770679,7531.570343272778,7823.5997886457335,5508.8239729710685,5337.460865169932,5849.516153928989,5839.760103710981,5876.272296125819,6183.812063883391,6776.39322813789,7037.524199951375,6928.945119734206,6734.812973396492,6945.467855273887,7064.785593941639,7351.08134521644,7699.905143170977,8224.796997556676,8743.373866434129,9876.750133875066,8983.57973486694,9475.829441955764,9928.159115413333,10066.990016773987,10154.973153703146,10072.74965607591,11206.449632331964,13336.312797838746,12597.614108137032,12882.245873949174,14591.354029800323,14837.062180559351,16980.051673787362,17836.407900433715,18057.22055878816,26342.764301582567,34488.34588225215
Romania,Central Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030.628703034766,5078.71559504907,4574.419727514457,4703.884436783735,4796.3592291189325,10831.880675529515,11491.534194187261,9412.501398586366,10254.732478991918,10920.550292555767,4809.900559637681,4988.891309609462,3902.572490809758,2355.92070657244,2809.4226540786517,2739.3235684390293,2662.136673804087,2984.8911797041187,2710.9691451995227,2446.588452685988,2328.8019067417813,2442.351896874795,2429.1782774681938,2505.7102947126987,2694.546122663177,2849.508994098127,2937.530239295587,2816.9637082539616,3104.61383378325,2639.8190650985293,2431.261574357413,2515.0410737450493,2446.5973336204047,2633.0389649367335,2877.302485334911,3319.2555606547867,3502.1190188373816,4751.866683730596,5284.960581862103,5785.154499053642,6188.203306730759,6053.264686418519,5871.915954219545,5628.033535951843,8065.754523829307
